Gender,Annual Income,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No,Body Style,Dealer_Region,Year,Month
Female,74532,Pontiac,Bonneville,DoubleOverhead Camshaft,Auto,Pale White,19000,64573834,Hatchback,Middletown,2022,1
Male,76489,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22000,852573102,SUV,Greenville,2022,1
Male,70399,Dodge,Viper,DoubleOverhead Camshaft,Auto,Pale White,23500,787587841,SUV,Pasco,2022,1
Female,56902,Mitsubishi,Galant,DoubleOverhead Camshaft,Auto,Pale White,36000,64573834,Passenger,Janesville,2022,1
Male,110024,Pontiac,Bonneville,DoubleOverhead Camshaft,Auto,Pale White,19000,605047114,Hatchback,Scottsdale,2022,1
Male,96487,Toyota,Tacoma,DoubleOverhead Camshaft,Auto,Pale White,53000,993013882,Hardtop,Pasco,2022,1
Male,32726,Cadillac,Escalade,DoubleOverhead Camshaft,Auto,Black,28000,787587841,Sedan,Austin,2022,1
Male,115589,Oldsmobile,Silhouette,DoubleOverhead Camshaft,Auto,Black,60750,64573834,Sedan,Middletown,2022,1
Male,39606,Chevrolet,Prizm,DoubleOverhead Camshaft,Auto,Pale White,42000,535469427,Hardtop,Janesville,2022,1
Male,109127,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,31000,64573834,Passenger,Middletown,2022,1
Female,146441,Ford,Contour,DoubleOverhead Camshaft,Auto,Pale White,62000,535469427,Sedan,Janesville,2022,1
Male,132842,Mercedes-B,S-Class,DoubleOverhead Camshaft,Auto,Black,39500,852573102,SUV,Scottsdale,2022,1
Male,63540,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24001,605047114,Hardtop,Aurora,2022,1
Male,136291,Mercedes-B,C-Class,DoubleOverhead Camshaft,Auto,Pale White,15000,387018047,Hatchback,Greenville,2022,1
Male,118584,Nissan,Quest,Overhead Camshaft,Manual,Black,19000,993013882,SUV,Middletown,2022,1
Female,82356,Volkswagen,Golf,DoubleOverhead Camshaft,Auto,Pale White,35000,787587841,Hardtop,Austin,2022,1
Male,76891,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,21000,605047114,SUV,Aurora,2022,1
Male,74259,Nissan,Altima,DoubleOverhead Camshaft,Auto,Pale White,20000,605047114,Hatchback,Aurora,2022,1
Male,85498,Ford,Ranger,Overhead Camshaft,Manual,Black,18500,787587841,Hatchback,Austin,2022,1
Female,144963,Chevrolet,Corvette,DoubleOverhead Camshaft,Auto,Pale White,45000,993013882,SUV,Pasco,2022,1
Male,94537,Oldsmobile,Silhouette,DoubleOverhead Camshaft,Auto,Pale White,12000,852573102,Sedan,Greenville,2022,1
Male,111584,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21500,387018047,SUV,Greenville,2022,1
Female,71502,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,387018047,Sedan,Greenville,2022,1
Male,52380,Chevrolet,Corvette,DoubleOverhead Camshaft,Auto,Pale White,46000,64573834,SUV,Middletown,2022,1
Male,35826,Toyota,Corolla,DoubleOverhead Camshaft,Auto,Pale White,41100,535469427,Passenger,Janesville,2022,1
Male,69301,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22500,787587841,Hatchback,Pasco,2022,1
Female,93388,Mercury,Grand Marquis,DoubleOverhead Camshaft,Auto,Black,9000,993013882,SUV,Pasco,2022,1
Male,41156,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20200,535469427,SUV,Janesville,2022,1
Female,109177,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,59000,852573102,Sedan,Scottsdale,2022,1
Male,44617,Volvo,S70,Overhead Camshaft,Manual,Black,22000,787587841,SUV,Austin,2022,1
Male,58532,Subaru,Outback,DoubleOverhead Camshaft,Auto,Pale White,57000,993013882,SUV,Pasco,2022,1
Female,50686,Chevrolet,Corvette,DoubleOverhead Camshaft,Auto,Pale White,25500,535469427,SUV,Janesville,2022,1
Male,76039,Acura,RL,Overhead Camshaft,Manual,Black,18000,852573102,SUV,Scottsdale,2022,1
Female,139169,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27000,787587841,Passenger,Austin,2022,1
Female,132837,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,605047114,Hatchback,Aurora,2022,1
Female,97626,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,82000,387018047,Hatchback,Greenville,2022,1
Female,119248,Plymouth,Prowler,DoubleOverhead Camshaft,Auto,Pale White,15000,993013882,Hatchback,Pasco,2022,1
Female,94812,Toyota,Camry,DoubleOverhead Camshaft,Auto,Pale White,31000,535469427,Hatchback,Janesville,2022,1
Male,121242,Volkswagen,Passat,DoubleOverhead Camshaft,Auto,Pale White,13000,852573102,Hatchback,Scottsdale,2022,1
Male,81856,Volkswagen,Cabrio,DoubleOverhead Camshaft,Auto,Pale White,17000,787587841,Sedan,Austin,2022,1
Male,71731,Chrysler,Sebring Coupe,DoubleOverhead Camshaft,Auto,Pale White,46000,64573834,Sedan,Middletown,2022,1
Male,35431,Ford,Windstar,DoubleOverhead Camshaft,Auto,Pale White,19100,605047114,Sedan,Aurora,2022,1
Female,95904,Dodge,Durango,DoubleOverhead Camshaft,Auto,Pale White,10000,64573834,SUV,Janesville,2022,1
Male,39148,Lincoln,Continental,Overhead Camshaft,Manual,Black,42000,605047114,Passenger,Scottsdale,2022,1
Female,44287,Mitsubishi,Diamante,DoubleOverhead Camshaft,Auto,Black,18000,387018047,Hatchback,Austin,2022,1
Male,72938,Toyota,Celica,DoubleOverhead Camshaft,Auto,Pale White,25000,993013882,SUV,Janesville,2022,1
Male,123337,Volkswagen,Jetta,DoubleOverhead Camshaft,Auto,Black,22000,535469427,Passenger,Janesville,2022,1
Male,110069,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,64573834,SUV,Middletown,2022,1
Female,124412,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,23000,852573102,Hatchback,Scottsdale,2022,1
Male,38289,Volkswagen,Jetta,DoubleOverhead Camshaft,Auto,Pale White,33000,387018047,Passenger,Greenville,2022,1
Male,84793,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,25000,535469427,Sedan,Scottsdale,2022,1
Male,94041,Honda,Accord,Overhead Camshaft,Manual,Black,43000,852573102,Sedan,Scottsdale,2022,1
Male,123633,BMW,328i,Overhead Camshaft,Manual,Pale White,21001,787587841,Sedan,Austin,2022,1
Male,146034,Pontiac,Bonneville,Overhead Camshaft,Manual,Pale White,11501,64573834,Hatchback,Middletown,2022,1
Female,141479,Volkswagen,Passat,DoubleOverhead Camshaft,Auto,Pale White,32000,605047114,Hatchback,Aurora,2022,1
Male,108301,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20000,387018047,SUV,Greenville,2022,1
Male,76425,Volkswagen,Passat,DoubleOverhead Camshaft,Auto,Black,9000,993013882,Hatchback,Pasco,2022,1
Male,73816,Ford,Crown Victoria,DoubleOverhead Camshaft,Auto,Pale White,29000,787587841,Passenger,Austin,2022,1
Female,78936,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17000,64573834,Hatchback,Middletown,2022,1
Male,66680,Honda,Passport,Overhead Camshaft,Manual,Pale White,27000,605047114,Hatchback,Aurora,2022,1
Male,133016,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,54000,993013882,Passenger,Pasco,2022,1
Female,70940,Mercury,Cougar,DoubleOverhead Camshaft,Auto,Black,33000,535469427,Hatchback,Janesville,2022,1
Male,70598,Honda,Passport,Overhead Camshaft,Manual,Pale White,27500,605047114,Hardtop,Aurora,2022,1
Female,108358,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,852573102,SUV,Austin,2022,1
Male,138543,Chevrolet,Camaro,DoubleOverhead Camshaft,Auto,Black,41000,787587841,Sedan,Middletown,2022,1
Female,136108,Ford,Taurus,Overhead Camshaft,Manual,Pale White,22000,64573834,SUV,Aurora,2022,1
Female,65388,Ford,Focus,Overhead Camshaft,Manual,Pale White,24000,605047114,SUV,Aurora,2022,1
Male,64319,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,24250,387018047,SUV,Greenville,2022,1
Female,98343,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Pale White,37000,993013882,SUV,Pasco,2022,1
Female,41659,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54500,535469427,SUV,Janesville,2022,1
Male,47476,Chrysler,Sebring Coupe,DoubleOverhead Camshaft,Auto,Pale White,46000,852573102,Sedan,Scottsdale,2022,1
Male,46393,Dodge,Stratus,Overhead Camshaft,Manual,Pale White,37000,787587841,Hatchback,Austin,2022,1
Female,90578,Dodge,Viper,Overhead Camshaft,Manual,Black,26000,387018047,SUV,Greenville,2022,1
Female,73670,Nissan,Pathfinder,DoubleOverhead Camshaft,Auto,Pale White,21000,993013882,Hatchback,Pasco,2022,1
Female,53289,Toyota,Corolla,DoubleOverhead Camshaft,Auto,Pale White,41000,535469427,Passenger,Janesville,2022,1
Male,77175,Nissan,Quest,Overhead Camshaft,Manual,Black,12000,787587841,SUV,Austin,2022,1
Male,66212,Dodge,Stratus,Overhead Camshaft,Manual,Pale White,25100,64573834,Hatchback,Middletown,2022,1
Male,141317,Toyota,Camry,Overhead Camshaft,Manual,Black,34000,605047114,Hatchback,Aurora,2022,1
Male,49482,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,34000,605047114,Passenger,Greenville,2022,1
Female,106367,Mitsubishi,Montero Sport,DoubleOverhead Camshaft,Auto,Pale White,39000,852573102,Hardtop,Aurora,2022,1
Male,61425,Mercury,Cougar,DoubleOverhead Camshaft,Auto,Black,33000,993013882,Hatchback,Janesville,2022,1
Male,116414,Lincoln,Navigator,Overhead Camshaft,Manual,Pale White,33000,535469427,Sedan,Janesville,2022,2
Female,82742,Acura,RL,Overhead Camshaft,Manual,Black,18000,852573102,SUV,Scottsdale,2022,2
Female,67524,Honda,Accord,DoubleOverhead Camshaft,Auto,Pale White,21000,787587841,Sedan,Austin,2022,2
Male,139375,Mitsubishi,Montero Sport,DoubleOverhead Camshaft,Auto,Pale White,39000,64573834,SUV,Middletown,2022,2
Male,132829,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,25000,605047114,SUV,Aurora,2022,2
Male,37425,Nissan,Pathfinder,DoubleOverhead Camshaft,Auto,Pale White,46000,387018047,SUV,Greenville,2022,2
Female,100556,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13500,64573834,Passenger,Middletown,2022,2
Female,136051,Dodge,Dakota,DoubleOverhead Camshaft,Auto,Pale White,21000,605047114,Sedan,Aurora,2022,2
Male,90408,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,13000,387018047,SUV,Greenville,2022,2
Female,69023,Ford,Taurus,Overhead Camshaft,Manual,Black,43000,993013882,SUV,Pasco,2022,2
Male,144095,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,535469427,Hatchback,Janesville,2022,2
Male,121221,Porsche,Boxter,DoubleOverhead Camshaft,Auto,Black,26000,852573102,SUV,Scottsdale,2022,2
Female,119804,Honda,CR-V,DoubleOverhead Camshaft,Auto,Pale White,12000,852573102,SUV,Scottsdale,2022,2
Male,105391,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,22000,787587841,Passenger,Austin,2022,2
Male,125663,Nissan,Pathfinder,DoubleOverhead Camshaft,Auto,Pale White,21900,535469427,Hatchback,Janesville,2022,2
Male,105961,Volkswagen,Beetle,DoubleOverhead Camshaft,Auto,Pale White,45000,852573102,Hatchback,Austin,2022,2
Male,53777,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,71000,787587841,Hatchback,Austin,2022,2
Male,47057,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,64573834,Hatchback,Middletown,2022,2
Male,32552,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14000,387018047,Passenger,Greenville,2022,2
Male,113920,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13000,993013882,Passenger,Pasco,2022,2
Female,81484,Saab,5-Sep,Overhead Camshaft,Manual,Pale White,28000,535469427,Hatchback,Janesville,2022,2
Male,142638,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,14000,852573102,Hatchback,Scottsdale,2022,2
Male,69288,Nissan,Xterra,Overhead Camshaft,Manual,Pale White,31000,787587841,Passenger,Austin,2022,2
Male,105073,Ford,Crown Victoria,DoubleOverhead Camshaft,Auto,Pale White,29200,64573834,Passenger,Middletown,2022,2
Male,125359,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42000,535469427,Passenger,Scottsdale,2022,2
Female,96382,Ford,Ranger,Overhead Camshaft,Manual,Black,18000,605047114,Hardtop,Janesville,2022,2
Male,130765,Audi,A6,Overhead Camshaft,Manual,Pale White,13000,787587841,SUV,Middletown,2022,2
Female,36818,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,85000,64573834,Passenger,Aurora,2022,2
Male,93763,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43000,605047114,Sedan,Greenville,2022,2
Male,59649,Buick,Regal,Overhead Camshaft,Manual,Pale White,43500,387018047,Passenger,Pasco,2022,2
Male,78427,Toyota,Tacoma,Overhead Camshaft,Manual,Black,36000,993013882,SUV,Pasco,2022,2
Male,58026,Infiniti,I30,Overhead Camshaft,Manual,Pale White,16000,535469427,SUV,Janesville,2022,2
Male,47350,Ford,Windstar,DoubleOverhead Camshaft,Auto,Pale White,31000,852573102,Sedan,Scottsdale,2022,2
Male,95175,Dodge,Avenger,DoubleOverhead Camshaft,Auto,Black,16000,787587841,Passenger,Austin,2022,2
Male,36608,Saturn,LS,Overhead Camshaft,Manual,Pale White,14000,64573834,Sedan,Middletown,2022,2
Female,83099,Dodge,Durango,DoubleOverhead Camshaft,Auto,Black,24000,605047114,SUV,Aurora,2022,2
Female,50689,Dodge,Ram Pickup,DoubleOverhead Camshaft,Auto,Pale White,39000,387018047,SUV,Greenville,2022,2
Female,102171,Acura,TL,Overhead Camshaft,Manual,Pale White,14500,993013882,Hatchback,Pasco,2022,2
Female,93364,Volvo,S70,DoubleOverhead Camshaft,Auto,Pale White,20000,535469427,SUV,Janesville,2022,2
Male,145071,Nissan,Pathfinder,Overhead Camshaft,Manual,Pale White,16500,852573102,Hardtop,Scottsdale,2022,2
Male,129698,Volkswagen,Passat,DoubleOverhead Camshaft,Auto,Pale White,31000,64573834,Hatchback,Middletown,2022,2
Male,60545,BMW,528i,Overhead Camshaft,Manual,Black,21000,605047114,SUV,Aurora,2022,2
Male,39600,Mitsubishi,Diamante,DoubleOverhead Camshaft,Auto,Pale White,21000,387018047,Hatchback,Greenville,2022,2
Male,56842,Toyota,RAV4,Overhead Camshaft,Manual,Black,85600,993013882,Hatchback,Pasco,2022,2
Female,70185,Dodge,Caravan,DoubleOverhead Camshaft,Auto,Black,23000,535469427,Hardtop,Aurora,2022,2
Male,141026,BMW,323i,Overhead Camshaft,Manual,Pale White,21000,852573102,Hatchback,Scottsdale,2022,2
Male,68383,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,24000,787587841,Sedan,Austin,2022,2
Male,66107,Dodge,Ram Wagon,DoubleOverhead Camshaft,Auto,Black,22000,535469427,Passenger,Janesville,2022,2
Male,125957,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,605047114,SUV,Aurora,2022,2
Female,145802,Plymouth,Neon,Overhead Camshaft,Manual,Pale White,22500,387018047,SUV,Greenville,2022,2
Male,31993,Jeep,Wrangler,DoubleOverhead Camshaft,Auto,Pale White,19000,993013882,Hatchback,Pasco,2022,2
Female,73805,Plymouth,Neon,DoubleOverhead Camshaft,Auto,Pale White,27000,535469427,SUV,Janesville,2022,2
Male,74724,Lexus,LS400,DoubleOverhead Camshaft,Auto,Pale White,18000,852573102,Sedan,Scottsdale,2022,2
Female,107777,Plymouth,Voyager,Overhead Camshaft,Manual,Black,75000,787587841,Passenger,Austin,2022,2
Male,78707,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,71500,64573834,Hatchback,Middletown,2022,2
Male,119599,Saturn,SC,Overhead Camshaft,Manual,Pale White,61500,605047114,Hatchback,Aurora,2022,2
Male,57021,Mitsubishi,Diamante,DoubleOverhead Camshaft,Auto,Pale White,21500,387018047,Hatchback,Greenville,2022,2
Male,38150,Lexus,LS400,Overhead Camshaft,Manual,Pale White,25000,605047114,Sedan,Aurora,2022,2
Female,107400,Mercedes-B,CL500,Overhead Camshaft,Manual,Pale White,29000,387018047,SUV,Greenville,2022,2
Male,91785,Lexus,GS400,DoubleOverhead Camshaft,Auto,Black,12000,993013882,Hatchback,Pasco,2022,2
Male,41554,Dodge,Caravan,DoubleOverhead Camshaft,Auto,Black,23000,387018047,Hardtop,Greenville,2022,2
Male,142352,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,19000,852573102,Hatchback,Scottsdale,2022,2
Male,45115,Pontiac,Bonneville,DoubleOverhead Camshaft,Auto,Pale White,19500,787587841,Hatchback,Austin,2022,2
Male,72065,Mitsubishi,Diamante,DoubleOverhead Camshaft,Auto,Pale White,21000,64573834,Hatchback,Middletown,2022,2
Male,41810,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,605047114,Hatchback,Aurora,2022,2
Male,116444,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,29001,852573102,Hardtop,Austin,2022,2
Male,51802,Audi,A6,Overhead Camshaft,Manual,Black,25500,993013882,SUV,Janesville,2022,2
Male,91863,Dodge,Caravan,DoubleOverhead Camshaft,Auto,Pale White,19000,387018047,Hardtop,Scottsdale,2022,2
Female,104467,Acura,RL,DoubleOverhead Camshaft,Auto,Black,24000,852573102,SUV,Austin,2022,2
Female,105029,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,20000,852573102,Hardtop,Aurora,2022,2
Male,144184,Buick,Regal,DoubleOverhead Camshaft,Auto,Black,19000,535469427,Passenger,Aurora,2022,2
Male,33442,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Pale White,37000,852573102,SUV,Greenville,2022,2
Female,141394,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17000,787587841,Passenger,Pasco,2022,2
Male,80123,Buick,Park Avenue,Overhead Camshaft,Manual,Black,29500,64573834,Hatchback,Janesville,2022,2
Male,128090,Lexus,LS400,DoubleOverhead Camshaft,Auto,Pale White,46000,605047114,Sedan,Scottsdale,2022,2
Female,31351,Acura,Integra,DoubleOverhead Camshaft,Auto,Black,45000,852573102,Passenger,Scottsdale,2022,2
Male,41471,Ford,Mustang,Overhead Camshaft,Manual,Pale White,25000,787587841,Hatchback,Austin,2022,2
Male,103437,Ford,Ranger,Overhead Camshaft,Manual,Black,25000,535469427,Hardtop,Janesville,2022,2
Male,127569,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,14000,787587841,SUV,Austin,2022,2
Male,69884,Mercedes-B,SLK,DoubleOverhead Camshaft,Auto,Pale White,19000,993013882,Passenger,Pasco,2022,2
Male,145021,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,12000,535469427,Passenger,Janesville,2022,2
Male,115797,Acura,RL,Overhead Camshaft,Manual,Pale White,17000,993013882,SUV,Pasco,2022,2
Male,34530,Chrysler,LHS,DoubleOverhead Camshaft,Auto,Black,26000,535469427,Hatchback,Janesville,2022,2
Male,34553,Toyota,Sienna,Overhead Camshaft,Manual,Black,27000,387018047,Passenger,Austin,2022,2
Male,65388,Jeep,Wrangler,DoubleOverhead Camshaft,Auto,Pale White,19000,993013882,Hatchback,Middletown,2022,2
Male,44998,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,29000,64573834,SUV,Middletown,2022,2
Male,135412,Mercedes-B,C-Class,DoubleOverhead Camshaft,Auto,Black,14000,605047114,Hatchback,Aurora,2022,2
Male,94664,Cadillac,Eldorado,DoubleOverhead Camshaft,Auto,Black,60000,387018047,Passenger,Greenville,2022,2
Male,98287,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,14000,993013882,SUV,Pasco,2022,2
Male,63850,Dodge,Avenger,DoubleOverhead Camshaft,Auto,Pale White,22500,64573834,Passenger,Middletown,2022,2
Male,103867,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,22000,605047114,Hatchback,Aurora,2022,2
Male,57064,Volvo,C70,Overhead Camshaft,Manual,Pale White,24000,387018047,Hatchback,Greenville,2022,2
Male,71959,Honda,Accord,Overhead Camshaft,Manual,Black,43500,993013882,Sedan,Pasco,2022,2
Male,118841,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,852573102,Hatchback,Scottsdale,2022,2
Male,30389,Pontiac,Grand Prix,DoubleOverhead Camshaft,Auto,Pale White,42000,787587841,Passenger,Austin,2022,2
Male,88502,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Black,19000,64573834,SUV,Middletown,2022,2
Male,41320,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,605047114,SUV,Aurora,2022,2
Female,67485,Lincoln,Continental,Overhead Camshaft,Manual,Black,18000,852573102,Passenger,Scottsdale,2022,2
Male,110001,Nissan,Xterra,DoubleOverhead Camshaft,Auto,Black,9000,787587841,Passenger,Austin,2022,2
Male,136905,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26000,535469427,Hardtop,Janesville,2022,2
Male,47943,Ford,F-Series,Overhead Camshaft,Manual,Pale White,13000,852573102,Passenger,Scottsdale,2022,2
Male,54679,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,24000,535469427,SUV,Aurora,2022,2
Male,45016,Mercedes-B,SLK,DoubleOverhead Camshaft,Auto,Pale White,46000,852573102,Passenger,Greenville,2022,2
Male,56610,Mercury,Sable,DoubleOverhead Camshaft,Auto,Pale White,39000,787587841,Sedan,Pasco,2022,2
Male,120461,Acura,TL,DoubleOverhead Camshaft,Auto,Pale White,24000,64573834,Hatchback,Janesville,2022,2
Female,114069,Pontiac,Grand Prix,DoubleOverhead Camshaft,Auto,Pale White,19000,535469427,Passenger,Janesville,2022,2
Male,95562,Mercury,Villager,DoubleOverhead Camshaft,Auto,Black,28001,852573102,Passenger,Scottsdale,2022,2
Male,53574,Oldsmobile,Silhouette,DoubleOverhead Camshaft,Auto,Black,60001,787587841,Sedan,Austin,2022,2
Female,51062,Mercury,Cougar,Overhead Camshaft,Manual,Pale White,22001,64573834,Hatchback,Middletown,2022,2
Male,101618,BMW,323i,DoubleOverhead Camshaft,Auto,Pale White,22001,605047114,Hatchback,Aurora,2022,2
Male,124294,Plymouth,Neon,Overhead Camshaft,Manual,Pale White,22000,535469427,SUV,Janesville,2022,2
Male,119529,Mitsubishi,Diamante,DoubleOverhead Camshaft,Auto,Pale White,21500,852573102,Hatchback,Scottsdale,2022,2
Male,38806,Toyota,4Runner,Overhead Camshaft,Manual,Black,25000,787587841,Sedan,Austin,2022,2
Male,48141,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,85000,64573834,SUV,Middletown,2022,2
Male,93584,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,21000,605047114,Sedan,Aurora,2022,2
Male,77450,Acura,RL,DoubleOverhead Camshaft,Auto,Black,24000,387018047,SUV,Greenville,2022,2
Male,128181,Audi,A8,Overhead Camshaft,Manual,Black,44000,993013882,Passenger,Pasco,2022,2
Male,147717,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,31500,535469427,Passenger,Janesville,2022,2
Male,70264,Mercedes-B,SLK,DoubleOverhead Camshaft,Auto,Pale White,46000,852573102,Passenger,Scottsdale,2022,2
Male,79269,Ford,F-Series,Overhead Camshaft,Manual,Black,22100,787587841,Passenger,Austin,2022,2
Male,90127,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,21000,787587841,SUV,Austin,2022,2
